user_id,created_at,text 
1376517958915219467,03/29/21,"b""'Khra'"""
1376517976560574464,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376517977600761856,03/29/21,"b""'Pergerakan 14 hari taburan kes COVID-19 mengikut daerah di Malaysia dari 10hb March hingga 29 March 2021. 6 daerah\xe2\x80\xa6 https://t.co/jxiKKtvfbE'"""
1376517990217179141,03/29/21,"b""'RT @JPenerangan: \xf0\x9d\x90\x92\xf0\x9d\x90\xa2\xf0\x9d\x90\xad\xf0\x9d\x90\xae\xf0\x9d\x90\x9a\xf0\x9d\x90\xac\xf0\x9d\x90\xa2 \xf0\x9d\x90\x92\xf0\x9d\x90\x9e\xf0\x9d\x90\xa6\xf0\x9d\x90\x9a\xf0\x9d\x90\xac\xf0\x9d\x90\x9a \xf0\x9d\x90\x82\xf0\x9d\x90\x8e\xf0\x9d\x90\x95\xf0\x9d\x90\x88\xf0\x9d\x90\x83-\xf0\x9d\x9f\x8f\xf0\x9d\x9f\x97 \xf0\x9d\x90\x83\xf0\x9d\x90\xa2 \xf0\x9d\x90\x8c\xf0\x9d\x90\x9a\xf0\x9d\x90\xa5\xf0\x9d\x90\x9a\xf0\x9d\x90\xb2\xf0\x9d\x90\xac\xf0\x9d\x90\xa2\xf0\x9d\x90\x9a, \xf0\x9d\x9f\x90\xf0\x9d\x9f\x97 \xf0\x9d\x90\x8c\xf0\x9d\x90\x80\xf0\x9d\x90\x82 \xf0\x9d\x9f\x90\xf0\x9d\x9f\x8e\xf0\x9d\x9f\x90\xf0\x9d\x9f\x8f.  Sumber: KEMENTERIAN KESIHATAN MALAYSIA  #COVID19 #KitaTeguhKitaMenang #\xe2\x80\xa6'"""
1376517996131147776,03/29/21,"b""'Koramil 08 Tawangmangu - Sertu Parno melaksanakan penerapan PPKM Mikro menghimbau protokoler kesehatan pada para pe\xe2\x80\xa6 https://t.co/OqOcdOHm5H'"""
1376517999176294405,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376517999503441928,03/29/21,"b""'RT @JapenKelantan: \xf0\x9f\x85\xb8\xf0\x9f\x85\xbd\xf0\x9f\x85\xb5\xf0\x9f\x85\xbe \xf0\x9f\x85\xbe\xf0\x9f\x85\xbd \xf0\x9f\x86\x86\xf0\x9f\x85\xb7\xf0\x9f\x85\xb4\xf0\x9f\x85\xb4\xf0\x9f\x85\xbb\xf0\x9f\x86\x82  29/3/2021  Rangkuman Foto  Parlimen : Jeli @PMRDaerahJeli Dun : Ayer Lanas  Aktiviti :  \xf0\x9f\x94\xb9Hebahan Proklam\xe2\x80\xa6'"""
1376518001751584770,03/29/21,"b""'Perhatian juga kepada Attorney General's office di mana kes VIP dikatakan dilepaskan selepas siasatan polis.'"""
1376518007577399296,03/29/21,"b'\'@dxrank Desanya Naruto. wkwkwkw canda korona hyong. Virus"" yang mematikan itu.....\''"
1376518008047210499,03/29/21,"b""'RT @ketengahketepi: Ingat kitaorang nak percaya ke https://t.co/2fgOQRDTxU'"""
1376518012560273419,03/29/21,"b""'RT @JapenKelantan: \xf0\x9f\x85\xb8\xf0\x9f\x85\xbd\xf0\x9f\x85\xb5\xf0\x9f\x85\xbe \xf0\x9f\x85\xbe\xf0\x9f\x85\xbd \xf0\x9f\x86\x86\xf0\x9f\x85\xb7\xf0\x9f\x85\xb4\xf0\x9f\x85\xb4\xf0\x9f\x85\xbb\xf0\x9f\x86\x82 29/3/2021  Rangkuman Foto  Parlimen : Pasir Puteh @PMRPasirPuteh Dun : Limbongan / Semerak  Aktiviti :  \xf0\x9f\x94\xb9\xe2\x80\xa6'"""
1376518020491714560,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518022651854854,03/29/21,"b""'@cbs_ke Hakuna covid-19 kwa gari ya police'"""
1376518030239223808,03/29/21,"b""'Koramil 08 Tawangmangu - Sertu Parno melaksanakan penerapan PPKM Mikro menghimbau protokoler kesehatan pada para pe\xe2\x80\xa6 https://t.co/8EZPO0hQPz'"""
1376518041953914886,03/29/21,"b""'RT @JapenKelantan: \xf0\x9f\x85\xb8\xf0\x9f\x85\xbd\xf0\x9f\x85\xb5\xf0\x9f\x85\xbe \xf0\x9f\x85\xbe\xf0\x9f\x85\xbd \xf0\x9f\x86\x86\xf0\x9f\x85\xb7\xf0\x9f\x85\xb4\xf0\x9f\x85\xb4\xf0\x9f\x85\xbb\xf0\x9f\x86\x82  29/3/2021  Rangkuman Foto  Parlimen : Tumpat @PMRTumpat_ Dun : Pasir Pekan  Aktiviti :  \xf0\x9f\x94\xb9Hebahan Proklam\xe2\x80\xa6'"""
1376518056428544008,03/29/21,"b""'RT @JapenKelantan: Apakah matlamat utama imunisasi Covid-19?  Jom ambil tahu  #bergheh #KomunikasiKita #VaksinCOVID19  @azahar10920255 @Has\xe2\x80\xa6'"""
1376518066629189635,03/29/21,"b""'RT @DGHisham: Perkembangan terkini setakat 28hb March 2021 laporan harian pemberian dos pertama dan dos kedua vaksin Covid-19 mengikut nege\xe2\x80\xa6'"""
1376518084303843336,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518086820425741,03/29/21,"b""'Percepat Target, Pemprov NTB Gelar Vaksinasi Covid-19 di Islamic Center https://t.co/sgtOOJTIwQ'"""
1376518099206217731,03/29/21,"b""'Serunya sekolah darurat anak Muhajirin Suriah dempet2an di garis depan.. COVID-19 malu langsung kabur kayaknya\xf0\x9f\x98\x85\xe2\x80\xa6 https://t.co/aVPEIt3oUY'"""
1376518107557031936,03/29/21,"b""'RT @DGHisham: Pergerakan 14 hari taburan kes COVID-19 mengikut daerah di Malaysia dari 10hb March hingga 29 March 2021. 6 daerah di semenan\xe2\x80\xa6'"""
1376518115681398788,03/29/21,"b""'RT @JPenerangan: Perdana Menteri Tan Sri Muhyiddin Yassin memberi jaminan kerajaan akan berusaha membantu memulihkan kehidupan rakyat yang\xe2\x80\xa6'"""
1376518120840384515,03/29/21,"b""'RT @JPenerangan: Kenyataan Media Menteri Kanan Pertahanan Mengenai Perintah Kawalan Pergerakan Bersyarat (PKPB) dan Perintah Kawalan Perger\xe2\x80\xa6'"""
1376518137001086986,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518138540425221,03/29/21,"b""'RT @ketengahketepi: Ingat kitaorang nak percaya ke https://t.co/2fgOQRDTxU'"""
1376518140968849411,03/29/21,"b""'RT @JPenerangan: \xf0\x9d\x90\x92\xf0\x9d\x90\xa2\xf0\x9d\x90\xad\xf0\x9d\x90\xae\xf0\x9d\x90\x9a\xf0\x9d\x90\xac\xf0\x9d\x90\xa2 \xf0\x9d\x90\x92\xf0\x9d\x90\x9e\xf0\x9d\x90\xa6\xf0\x9d\x90\x9a\xf0\x9d\x90\xac\xf0\x9d\x90\x9a \xf0\x9d\x90\x82\xf0\x9d\x90\x8e\xf0\x9d\x90\x95\xf0\x9d\x90\x88\xf0\x9d\x90\x83-\xf0\x9d\x9f\x8f\xf0\x9d\x9f\x97 \xf0\x9d\x90\x83\xf0\x9d\x90\xa2 \xf0\x9d\x90\x8c\xf0\x9d\x90\x9a\xf0\x9d\x90\xa5\xf0\x9d\x90\x9a\xf0\x9d\x90\xb2\xf0\x9d\x90\xac\xf0\x9d\x90\xa2\xf0\x9d\x90\x9a, \xf0\x9d\x9f\x90\xf0\x9d\x9f\x97 \xf0\x9d\x90\x8c\xf0\x9d\x90\x80\xf0\x9d\x90\x82 \xf0\x9d\x9f\x90\xf0\x9d\x9f\x8e\xf0\x9d\x9f\x90\xf0\x9d\x9f\x8f.  Sumber: KEMENTERIAN KESIHATAN MALAYSIA  #COVID19 #KitaTeguhKitaMenang #\xe2\x80\xa6'"""
1376518141925236743,03/29/21,"b""'Setelah mengeluarkan larangan mudik lebaran 2021, Pemerintah memperbaharui ketentuan atau syarat perjalanan di dala\xe2\x80\xa6 https://t.co/WKFPmogVIB'"""
1376518148703232004,03/29/21,"b""'RT @kkmm_gov: Agen Basmi COVID-19 (ABC-19)  Pemerkasaan Komuniti adalah senjata dalam usaha membendung penularan virus COVID-19  Komuniti p\xe2\x80\xa6'"""
1376518152020926466,03/29/21,"b""'RT @triwul82: Vaksinasi Covid-19 di Indonesia Tembus 10 Juta Penduduk, Menkes mengatakan jumlah itu menunjukkan ada 500 ribu orang divaksin\xe2\x80\xa6'"""
1376518155376357378,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518162133315586,03/29/21,"b""'RT @saifuddinabd: SIARAN LANGSUNG: Titah Diraja Program Pemerkasaan Komuniti oleh Yang di-Pertuan Agong Al-Sultan Abdullah Ri'ayatuddin Al-\xe2\x80\xa6'"""
1376518163181887493,03/29/21,"b""'RT @tonytrax: Berita 27 Maret 2021, satu dusun BLEKIK-Ngaglik-Sleman positif covid dijemput ambulance:  Mhn perhatian Bapak2, sy dapat info\xe2\x80\xa6'"""
1376518171486691329,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518171612475397,03/29/21,"b""'RT @DGHisham: Pergerakan 14 hari taburan kes COVID-19 mengikut daerah di Malaysia dari 10hb March hingga 29 March 2021. 6 daerah di semenan\xe2\x80\xa6'"""
1376518174913392646,03/29/21,"b""'RT @501Awani: Kes baharu #COVID19 hari ini adalah sebanyak 941, iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di\xe2\x80\xa6'"""
1376518175026671629,03/29/21,"b""'RT @DGHisham: Pergerakan 14 hari taburan kes COVID-19 mengikut daerah di Malaysia dari 10hb March hingga 29 March 2021. 6 daerah di semenan\xe2\x80\xa6'"""
1376518176247193602,03/29/21,"b""'RT @501Awani: Polis beri jaminan tindakan sama akan dikenakan terhadap mereka yang gagal mematuhi SOP PKP yang ditetapkan Kerajaan.  #AWANI\xe2\x80\xa6'"""
1376518181754339329,03/29/21,"b""'RT @KKMPutrajaya: Pecahan kes baharu mengikut negeri, 29 Mac 2021.   #COVID19 https://t.co/FnnP5VXElT'"""
1376518190193381384,03/29/21,"b""'tu tfou dma gl'"""
1376518192667877377,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518218794213381,03/29/21,"b""'RT @mbahndi: RSJ Jabar Tangani Ratusan Anak Kecanduan Gawai Akibat Pandemi Covid-19 https://t.co/Mgl3ZEX2tk'"""
1376518228302651396,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518230647316484,03/29/21,"b""'SEKJEN KEMENKES, TINJAU LOKASI VAKSINASI COVID-19 DI LINGKUNGAN BNN RI  #Repost @infobnn_ri https://t.co/cSH0w3Mccu'"""
1376518232014643206,03/29/21,"b""'RT @ketengahketepi: Ingat kitaorang nak percaya ke https://t.co/2fgOQRDTxU'"""
1376518249039323136,03/29/21,"b""'Anggota Koramil 03 Bulu bersama Polsek Bulu melaksanakan pengawalan pengambilan vaksin covid 19 dari gudang farmasi\xe2\x80\xa6 https://t.co/qDZFGJAOHr'"""
1376518261609656328,03/29/21,"b""'RT @JapenSarawak: \xe2\x96\xaa\xef\xb8\x8f NADMA melalui Sekretariat Pengurusan Bencana peringkat negeri, daerah diarah menyelaraskan pelaksanaan ABC-19 di selur\xe2\x80\xa6'"""
1376518267452280832,03/29/21,"b""'RT @JapenSarawak: \xe2\x96\xaa\xef\xb8\x8f Semua platform komuniti harus digembleng agar komuniti ambil tanggungjawab tangani COVID-19 tanpa perlukan penguatkuas\xe2\x80\xa6'"""
1376518275266342913,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518274993713152,03/29/21,"b""'Memancing dihalaman rumah adalah cara mengisi masa stay at home covid 19 https://t.co/MP2kqeqV13'"""
1376518286414737410,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518291544371205,03/29/21,"b""'Baksos TNI Polri bersama dengan Yayasan Budha Tzu Chi Indonesia,Persatuan Umat Buddha Indonesia,Persatuan Islam Tio\xe2\x80\xa6 https://t.co/gsx78K5HrA'"""
1376518292592988168,03/29/21,"b""'RT @JapenSarawak: \xe2\x96\xaa\xef\xb8\x8f Komuniti perlu main peranan sampaikan hebahan dan pesanan melalui pelbagai saluran.  \xe2\x96\xaa\xef\xb8\x8f ABC-19 turut digerak bagi memb\xe2\x80\xa6'"""
1376518295776587777,03/29/21,"b""'RT @johnnjenga: How Kenyatta, Ruto, Odinga spread covid19 across Kenya = lockdown 2.0. @StateHouseKenya @WilliamsRuto @RailaOdinga https://\xe2\x80\xa6'"""
1376518297588391937,03/29/21,"b""'RT @JapenSarawak: \xe2\x96\xaa\xef\xb8\x8f Komuniti perlu pantau kawasan masing-masing seperti awasi sempadan dari dimasuki orang luar kerana jangkitan dalam kom\xe2\x80\xa6'"""
1376518301938020352,03/29/21,"b""'RT @BobOtienoOwino: Rais Uhuru Kenyatta alifanya vibaya kusimamisha kandanda nchini Serikali wageweka mikakati ya kuzuia Covid-19 kama nchi\xe2\x80\xa6'"""
1376518306060857346,03/29/21,"b""'Babinkamtibmas Polsek pakisjaya Aipda Husaeni sambang diologis Ke Warga sambang Diologis pesan Protokol kesehatan A\xe2\x80\xa6 https://t.co/l5tkH0bU0J'"""
1376518324222271488,03/29/21,"b""'RT @KKMPutrajaya: Wanita hamil adalah kumpulan berisiko tinggi mendapat komplikasi penyakit jika dijangkiti COVID-19.   Justeru, wanita ham\xe2\x80\xa6'"""
1376518334246576136,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518338193453057,03/29/21,"b""'RT @blogdokter: Berikut Laporan WHO Tentang Asal Mula Covid19 https://t.co/U8go8tmcXE'"""
1376518344405262338,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518357852151810,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518367062880262,03/29/21,"b""'RT @ketengahketepi: Ingat kitaorang nak percaya ke https://t.co/2fgOQRDTxU'"""
1376518372121186311,03/29/21,"b""'RT @ketengahketepi: Ingat kitaorang nak percaya ke https://t.co/2fgOQRDTxU'"""
1376518373018759175,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518381159862280,03/29/21,"b""'RT @JapenSarawak: Bakal jemaah Haji diberi keutamaan terima vaksin COVID-19   https://t.co/WDI9y7APZr   #sodiakroks'"""
1376518381776461824,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518387946250243,03/29/21,"b""'RT @JapenSarawak: \xe2\x96\xaa\xef\xb8\x8f Komuniti perlu tingkat usaha mainkan peranan sebagai 'frontliner' atau pejuang barisan hadapan.  \xe2\x96\xaa\xef\xb8\x8f Pemerkasaan Komuni\xe2\x80\xa6'"""
1376518392811782150,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518395726716932,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518401997217793,03/29/21,"b""'RT @AzminAli: Kerajaan Persekutuan memahami dilema yang dihadapi majikan untuk mengekalkan pekerja sedia ada berikutan pelaksanaan Perintah\xe2\x80\xa6'"""
1376518405939818498,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518416194891776,03/29/21,"b""'RT @KKMPutrajaya: Status Terkini #COVID19, 29 Mac 2021  Kes sembuh= 1,097 Jumlah kes sembuh=327,406 Kes baharu positif=941 (933 tempatan, 8\xe2\x80\xa6'"""
1376518426236227584,03/29/21,"b""'217 warga Banua dinyatakan sembuh dari\xc2\xa0Covid-19 https://t.co/vaagnJaEuY'"""
1376518431508340737,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518437489364992,03/29/21,"b""'RT @JapenSarawak: STATISTIK TERKINI COVID-19 29 Mac 2021  Sumber: Jawatankuasa Pengurusan Bencana Negeri Sarawak  #COVID19 #LindungDiriLind\xe2\x80\xa6'"""
1376518438970040326,03/29/21,"b""'RT @JapenSarawak: \xe2\x96\xaa\xef\xb8\x8f NADMA melalui Sekretariat Pengurusan Bencana peringkat negeri, daerah diarah menyelaraskan pelaksanaan ABC-19 di selur\xe2\x80\xa6'"""
1376518441474002947,03/29/21,"b""'RT @liputan6dotcom: Mudik Lebaran 2021 Dilarang, Menkes Budi: Sabar Dulu sampai Pandemi COVID-19 Terkontrol https://t.co/k1KFXtWGVn'"""
1376518442044456970,03/29/21,"b""'RT @ketengahketepi: Ingat kitaorang nak percaya ke https://t.co/2fgOQRDTxU'"""
1376518442359037961,03/29/21,"b""'@ilalalostyou Jujur muak bgt SM korona'"""
1376518442392506368,03/29/21,"b""'RT @JapenSarawak: KENYATAAN MEDIA JAWATANKUASA PENGURUSAN BENCANA    192 KES COVID -19 DIKESAN &amp; 2 KES KEMATIAN DI SARAWAK HARI INI  #COVID\xe2\x80\xa6'"""
1376518445433430017,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518452148457479,03/29/21,"b""'RT @JapenSarawak: \xe2\x96\xaa\xef\xb8\x8f Semua platform komuniti harus digembleng agar komuniti ambil tanggungjawab tangani COVID-19 tanpa perlukan penguatkuas\xe2\x80\xa6'"""
1376518459996053511,03/29/21,"b""'Rasa dem gilos. Ada kemungkinan aku raya sini sorang2. Bodoe.'"""
1376518460331585536,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518468837629954,03/29/21,"b""'RT @JapenSarawak: \xe2\x96\xaa\xef\xb8\x8f Komuniti perlu main peranan sampaikan hebahan dan pesanan melalui pelbagai saluran.  \xe2\x96\xaa\xef\xb8\x8f ABC-19 turut digerak bagi memb\xe2\x80\xa6'"""
1376518482620129280,03/29/21,"b""'RT @JapenSarawak: Agong zahir kesyukuran atas usaha kerajaan membawa vaksin yang berupaya lindung rakyat daripada jangkitan COVID-19  #sodi\xe2\x80\xa6'"""
1376518482876002316,03/29/21,"b""'RT @JapenSarawak: \xe2\x96\xaa\xef\xb8\x8f Komuniti perlu pantau kawasan masing-masing seperti awasi sempadan dari dimasuki orang luar kerana jangkitan dalam kom\xe2\x80\xa6'"""
1376518486629908484,03/29/21,"b""'RT @ketengahketepi: Ingat kitaorang nak percaya ke https://t.co/2fgOQRDTxU'"""
1376518488697663491,03/29/21,"b""'RT @JapenSarawak: Agong sambut baik usaha kerajaan rangka Program Pemerkasaan Komuniti libatkan rakyat cegah jangkitan COVID-19 #sodiakroks'"""
1376518497056948227,03/29/21,"b""'RT @titm_official: Alhamdulillah, kes baharu COVID-19 hari ini telah kembali ke tiga digit. Semoga penurunan kes konsisten dan akhirnya kit\xe2\x80\xa6'"""
1376518498311004160,03/29/21,"b""'RT @JapenSarawak: \xe2\x96\xaa\xef\xb8\x8f Komuniti perlu tingkat usaha mainkan peranan sebagai 'frontliner' atau pejuang barisan hadapan.  \xe2\x96\xaa\xef\xb8\x8f Pemerkasaan Komuni\xe2\x80\xa6'"""
1376518510810071042,03/29/21,"b""'@NonaKismis 3.b dan 3.c, perjalanan udara bisa pake GNose  https://t.co/Kg6KioHEUZ'"""
1376518514182217730,03/29/21,"b""'RT @JapenSarawak: Bakal jemaah Haji diberi keutamaan terima vaksin COVID-19   https://t.co/WDI9y7APZr   #sodiakroks'"""
1376518516707225600,03/29/21,"b""'RT @Fest_PanenKopi: 90 persen masyarakat Gayo merupakan petani kopi, 80 persen di antaranya menggantungkan hidup dari kopi.  Selama covid 1\xe2\x80\xa6'"""
1376518526693900293,03/29/21,"b""'RT @ketengahketepi: Ingat kitaorang nak percaya ke https://t.co/2fgOQRDTxU'"""
1376518531743842308,03/29/21,"b""'RT @JaPenWPKL: \xf0\x9f\x93\x8c Kempen Putuskan Rantaian COVID-19  \xf0\x9f\x93\x8c Operasi Benteng - National Task Force (NTF)  #IOW #KomunikasiKita #PKPB  #darurat #Da\xe2\x80\xa6'"""
1376518540451147780,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518541516533760,03/29/21,"b""'Kalau tokoh agama mengatakan terorisme bukan dari agama tertentu. Analogi nya: anda terpapar covid19 tapi tidak men\xe2\x80\xa6 https://t.co/Lu7OOJYpeg'"""
1376518548638461956,03/29/21,"b""'RT @KKMPutrajaya: Status Terkini #COVID19, 29 Mac 2021  Kes sembuh= 1,097 Jumlah kes sembuh=327,406 Kes baharu positif=941 (933 tempatan, 8\xe2\x80\xa6'"""
1376518559451389957,03/29/21,"b""'RT @detikcom: KPK merespons desakan Effendi Ghazali soal buka-bukaan soal 'dewa' penerima jatah bansos COVID-19. KPK berjanji akan membukan\xe2\x80\xa6'"""
1376518564585213953,03/29/21,"b""'RT @JapenSarawak: STATISTIK TERKINI COVID-19 29 Mac 2021  Sumber: Jawatankuasa Pengurusan Bencana Negeri Sarawak  #COVID19 #LindungDiriLind\xe2\x80\xa6'"""
1376518566921469957,03/29/21,"b""'RT @JaPenWPKL: \xf0\x9f\x93\x8c Proklamasi Darurat  \xf0\x9f\x93\x8c Kempen Putuskan Rantaian COVID-19  \xf0\x9f\x93\x8c Operasi Benteng - National Task Force (NTF)  #IOW #KomunikasiKi\xe2\x80\xa6'"""
1376518570830557185,03/29/21,"b""'RT @JapenSarawak: Usaha melawan pandemik COVID-19 wajar digalas menerusi kerjasama, semangat setiakawan erat seluruh rakyat Malaysia - Agon\xe2\x80\xa6'"""
1376518575024922624,03/29/21,"b""'Babinkamtibmas Polsek pakisjaya Nripka Wawan h sambang diologis Ke Warga sambang Diologis pesan Protokol kesehatan\xe2\x80\xa6 https://t.co/gW8axZc1te'"""
1376518575775621122,03/29/21,"b""'RT @JapenSarawak: KENYATAAN MEDIA JAWATANKUASA PENGURUSAN BENCANA    192 KES COVID -19 DIKESAN &amp; 2 KES KEMATIAN DI SARAWAK HARI INI  #COVID\xe2\x80\xa6'"""
1376518579785359364,03/29/21,"b""'Patuhi protokol kesehatan Bersama kita lawan Corona  Yuk, saling menjaga dan melindungi satu sama lain dengan selal\xe2\x80\xa6 https://t.co/3THHRxwGlx'"""
1376518612735848450,03/29/21,"b""'RT @JapenSarawak: Agong sambut baik usaha kerajaan rangka Program Pemerkasaan Komuniti libatkan rakyat cegah jangkitan COVID-19 #sodiakroks'"""
1376518613067198471,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518620856131595,03/29/21,"b""'RT @KKMPutrajaya: Terkini. 29 Mac. Kes baharu hari ini 9\xe2\x83\xa34\xe2\x83\xa31\xe2\x83\xa3 iaitu terendah untuk tahun 2021, setakat ini.   Kali terakhir kes harian di b\xe2\x80\xa6'"""
1376518623704014855,03/29/21,"b""'RT @KKMPutrajaya: Status Terkini #COVID19, 29 Mac 2021  Kes sembuh= 1,097 Jumlah kes sembuh=327,406 Kes baharu positif=941 (933 tempatan, 8\xe2\x80\xa6'"""
1376518624987340800,03/29/21,"b""'RT @JapenSarawak: Agong zahir kesyukuran atas usaha kerajaan membawa vaksin yang berupaya lindung rakyat daripada jangkitan COVID-19  #sodi\xe2\x80\xa6'"""
1376518637398323202,03/29/21,"b""'RT @ProfesorZubairi: Hari ini saya akan bahas soal Long Covid yang sebutannya sudah diganti menjadi Post Acute Sequelae of SARS-CoV-2 (PASC\xe2\x80\xa6'"""
